1181;1996;270.97;44100;Dreadzone;Little Britain
1182;1996;227.43;44100;Goldbug;Whole Lotta Love Radio Version
1183;1996;196.27;44100;Technohead;I Wanna Be A Hippy
1184;1996;172.87;44100;Spice Girls;Wannabe
1185;1996;253.51;44100;Robbie Williams;Freedom
1186;1996;201.83;44100;Peter Andre Featuring Bubbler Ranx;Mysterious Girl
1187;1996;228.53;44100;Dodgy;Good Enough
1188;1996;188.13;44100;Ocean Colour Scene;The Day We Caught The Train
1189;1996;207.11;44100;Larry Mullen And Adam Clayton;Theme From Mission Impossible
1190;1996;257.00;44100;Underworld;Born Slippy
1191;1996;267.80;44100;JX;Theres Nothing I Wont Do
1192;1996;195.36;44100;Gina G;OohAah Just A Little Bit
1193;1996;230.33;44100;Pianoman;Blurred
1194;1996;212.53;44100;Livin Joy;Dont Stop Movin
1195;1996;211.20;44100;Louise;Naked
1196;1996;206.37;44100;Mark Morrison;Return Of The Mack
1197;1996;240.96;44100;2 Pac Featuring Dr Dre;California Love
1198;1996;221.80;44100;Pato Banton;Groovin
1199;1996;205.27;44100;Reel To Real;Jazz It Up
1200;1996;232.47;44100;Maxi Priest Featuring Shaggy;That Girl
1201;1996;229.13;44100;Los Del Mar;Macarena
1202;1996;152.67;44100;Umboza;Sunshine
1203;1996;217.20;44100;Wink;Higher State Of Consciousness
1204;1996;201.73;44100;Todd Terry Featuring Martha Wash And Jocelyn Brown;Keep On Jumpin
1205;1996;241.93;44100;Robert Miles;Children
1206;1996;409.27;44100;George Michael;Jesus To A Child
1207;1996;258.71;44100;Oasis;Wonderwall
1208;1996;198.87;44100;Bluetones;Slight Return
1209;1996;182.33;44100;Paul Weller;Peacock Suit
1210;1996;284.36;44100;Bon Jovi;Hey God
1211;1996;197.93;44100;Bryan Adams;The Only Thing That Looks Good On Me Is You
1212;1996;236.84;44100;Belinda Carlisle;In Too Deep
1213;1996;177.56;44100;Suggs;Cecilia
1214;1996;212.67;44100;Blur;Charmless Man
1215;1996;240.57;44100;Suede;Trash
1216;1996;256.93;44100;Joan Osborne;One Of Us
1217;1996;183.47;44100;Crowded House;Instinct
1218;1996;231.87;44100;Lighthouse Family;Ocean Drive
1219;1996;251.80;44100;Tina Turner;On Silent Wings
1220;1996;230.56;44100;Everything But The Girl;Wrong
1221;1996;225.37;44100;OMC;How Bizarre
1222;1996;243.09;44100;OMD;Walking On The Milky Way
1223;1996;198.47;44100;Space;Female Of The Species
1224;1996;213.51;44100;Cast;Walkaway
1225;1996;220.33;44100;Boyzone;Coming Home Now
1226;1996;235.69;44100;Spice Girls;Say Youll Be There
1227;1996;264.04;44100;George Michael;Fastlove Forthright Edit
1228;1996;232.76;44100;Peter Andre;Flava
1229;1996;252.80;44100;East 17 Feat Gabrielle;If You Ever
1230;1996;257.24;44100;Deep Blue Something;Breakfast At Tiffanys
1231;1996;240.56;44100;Pet Shop Boys;Se A Vida  Thats The Way Life Is
1232;1996;224.11;44100;Babybird;Youre Gorgeous
1233;1996;203.60;44100;The Beautiful South;Rotterdam
1234;1996;275.63;44100;Dodgy;If Youre Thinking Of Me
1235;1996;232.67;44100;Crowded House;Dont Dream Its Over
1236;1996;201.64;44100;The Bluetones;Marblehead Johnson
1237;1996;297.56;44100;Ocean Colour Scene;The Riverboat Song
1238;1996;270.93;44100;Sheryl Crow;If It Makes You Happy
1239;1996;241.91;44100;Garbage;Milk
1240;1996;252.67;44100;Neneh Cherry;Woman
1241;1996;224.07;44100;Lighthouse Family;Goodbye Heartbreak
1242;1996;198.87;44100;Pulp;Something Changed
1243;1996;234.56;44100;Cast;Flying
1244;1996;218.47;44100;Suede;Beautiful Ones
1245;1996;184.77;44100;Belinda Carlisle;Always Breaking My Heart
1246;1996;224.23;44100;Dina Carroll;Escaping
1247;1996;244.24;44100;Boyzone;Words
1248;1996;261.00;44100;Eternal;Someday feat Eric Clapton
1249;1996;264.47;44100;Backstreet Boys;Ill Never Break Your Heart
1250;1996;244.40;44100;Damage;Love II Love
1251;1996;205.60;44100;Clock;Oh What A Night December 63
1252;1996;226.40;44100;Louise;Undivided Love
1253;1996;230.53;44100;Ant  Dec;When I Fall In Love
1254;1996;220.60;44100;911;Dont Make Me Wait
1255;1996;228.13;44100;Strike;My Love Is For Real
1256;1996;213.80;44100;Faithless;Insomnia
1257;1996;254.13;44100;BBE;Seven Days And One Week
1258;1996;181.73;44100;Stretch N Vern;Im Alive
1259;1996;217.56;44100;Healy  Amos;Stamp
1260;1996;193.53;44100;Livin Joy;Follow The Rules
1261;1996;208.04;44100;Wildchild;Jump To My Beat
1262;1996;264.07;44100;Underworld;Pearls Girl
1263;1996;208.36;44100;Space;Neighbourhood
1264;1996;304.80;44100;Bjrk;Possibly Maybe
1265;1996;263.00;44100;Shed Seven;Chasing Rainbows
1266;1997;219.89;44100;Spice Girls;Mama
1267;1997;230.13;44100;Texas;Say What You Want
1268;1997;288.47;44100;Bee Gees;Alone
1269;1997;201.44;44100;The Beautiful South;Dont Marry Her
1270;1997;261.67;44100;No Doubt;Dont Speak
1271;1997;257.36;44100;White Town;Your Woman
1272;1997;227.31;44100;The Blueboy;Remember Me
1273;1997;244.60;44100;Jamiroquai;Virtual Insanity
1274;1997;238.33;44100;Rober Miles ft Maria Nayler;One  One
1275;1997;278.40;44100;George Michael;Spinning The Wheel Forthright Edit
1276;1997;178.80;44100;Mark Morrison;Horny
1277;1997;218.89;44100;Peter Andre;Natural
1278;1997;215.40;44100;Damage;Love Guaranteed
1279;1997;228.13;44100;Eternal;Dont You Love Me
1280;1997;197.37;44100;Gabrielle;Walk On By
1281;1997;212.89;44100;Kavana;I Can Make You Feel Good
1282;1997;244.11;44100;East 17;Hey Child
1283;1997;213.20;44100;Boyzone;A Different Beat
1284;1997;280.56;44100;Backstreet Boys;Anywhere For You
1285;1997;248.60;44100;911;The Day We Find Love
1286;1997;306.16;44100;U2;Discotheque
1287;1997;239.64;44100;Prodigy;Breathe
1288;1997;203.00;44100;The Chemical Brothers;Block Rockin Beats
1289;1997;198.29;44100;Placebo;Nancy Boy
1290;1997;231.04;44100;Monaco;What Do You Want from Me
1291;1997;256.73;44100;Sheryl Crow;Everyday Is a Winding Road
1292;1997;303.49;44100;Blur;Beetlebum
1293;1997;220.20;44100;James;Shes a Star
1294;1997;241.33;44100;Mansun;Wide Open Space
1295;1997;253.53;44100;Cast;Free Me
1296;1997;204.77;44100;Space;Dark Clouds
1297;1997;219.89;44100;Cathy Dennis;Waterloo Sunset
1298;1997;228.84;44100;Divine Comedy;Everybody Knows Except You
1299;1997;217.03;44100;Alishas Attic;Indestructible
1300;1997;227.84;44100;Ant  Dec;Shout
1301;1997;211.29;44100;The Source ft Candi Staton;You Got the Love
1302;1997;227.53;44100;Sash;Encore Une Fois
1303;1997;193.84;44100;DJ Quicksilver;Bellissima
1304;1997;235.87;44100;BBE;Flash
1305;1997;205.43;44100;Amen UK;Passion
1306;1997;238.67;44100;Hanson;MMMBop
1307;1997;215.40;44100;Eternal feat Bebe Winans;I Wanna Be The Only One feat Bebe Winans
1308;1997;196.13;44100;The Cardigans;Lovefool
1309;1997;207.73;44100;No Doubt;Just A Girl
1310;1997;212.07;44100;Sash Feat Rodriguez;Ecuador feat Rodriguez
1311;1997;257.43;44100;No Mercy;Where Do You Go
1312;1997;223.93;44100;Spice Girls;Who Do You Think You Are
1313;1997;230.91;44100;Ultra Nat;Free
1314;1997;223.36;44100;Rosie Gaines;Closer Than Close
1315;1997;264.77;44100;George Michael;Star People Forthright Edit
1316;1997;242.23;44100;En Vogue;Dont Let Go Love
1317;1997;231.27;44100;Shola Ama;You Might Need Somebody
1318;1997;221.00;44100;Coolio Feat 40 Thevz;C U When U Get There feat 40 Thevz
1319;1997;185.84;44100;Warren G Feat Ron Isley;Smokin Me Out feat Ronald Isley
1320;1997;283.47;44100;R Kelly;I Believe I Can Fly
1321;1997;249.73;44100;Damage;Wonderful Tonight
1322;1997;276.00;44100;911;The Journey
1323;1997;225.33;44100;Boyzone;Isnt It A Wonder
1324;1997;221.80;44100;Backstreet Boys;Quit Playing Games With My Heart
1325;1997;194.47;44100;NTyce;Hey DJ Play That Song
1326;1997;149.40;44100;Foxy Brown Feat Jay Z;Ill Be feat JayZ
1327;1997;228.69;44100;Wet Wet Wet;If I Never See You Again
1328;1997;272.57;44100;U2;Staring At The Sun
1329;1997;274.87;44100;The Verve;Bittersweet Symphony
1330;1997;220.93;44100;The Seahorses;Love Is The Law
1331;1997;184.03;44100;Ocean Colour Scene;100 Mile High City
1332;1997;229.57;44100;Robbie Williams;Old Before I Die
1333;1997;237.36;44100;Cast;Guiding Star
1334;1997;235.11;44100;Paul McCartney;Young Boy
1335;1997;229.47;44100;Sheryl Crow;A Change Would Do You Good
1336;1997;385.83;44100;Radiohead;Paranoid Android
1337;1997;243.60;44100;Texas;Halo
1338;1997;219.67;44100;Supergrass;Sun Hits The Sky
1339;1997;213.24;44100;James;Waltzing Along
1340;1997;265.96;44100;Blur;On Your Own
1341;1997;183.20;44100;Fun Lovin Criminals;Scooby Snacks
1342;1997;270.60;44100;Orbital;The Saint
1343;1997;206.51;44100;Brainbug;Nightmare
1344;1997;209.53;44100;The Course;Aint Nobody
1345;1997;213.76;44100;Todd Terry Feat Martha Wash And Jocelyn Brown;Something Goin On feat Jocelyn BrownMartha Wash
1346;1997;225.11;44100;Diddy;Give Me Love
1347;1997;213.13;44100;Chumbawamba;Tubthumping
1348;1997;172.40;44100;Spice Girls;Spice Up Your Life
1349;1997;250.24;44100;Hanson;Wheres The Love
1350;1997;203.09;44100;Boyzone;Picture Of You
1351;1997;210.73;44100;Backstreet Boys;As Long As You Love Me
1352;1997;258.80;44100;Eternal;Angel Of Mine
1353;1997;238.20;44100;Lighthouse Family;Raincloud
1354;1997;218.73;44100;Janet Jackson;Got Til Its Gone
1355;1997;189.44;44100;The Brand New Heavies;Youve Got A Friend
1356;1997;218.73;44100;All Saints;I Know Where Its At
1357;1997;228.96;44100;Louise;Arms Around The World
1358;1997;210.97;44100;Gala;Freed From Desire
1359;1997;209.56;44100;Sash Feat La Trec;Stay
1360;1997;234.47;44100;Dario G;Sunchyme
1361;1997;251.31;44100;Tina Moore;Never Gonna Let You Go
1362;1997;209.63;44100;Hot Chocolate;You Sexy Thing
1363;1997;256.51;44100;NTrance Feat Rod Stewart;Do Ya Think Im Sexy
1364;1997;185.83;44100;LL Cool J;Phenomenon
1365;1997;189.53;44100;911;Party PeopleFriday Night
1366;1997;238.60;44100;Ricky Martin;Maria
1367;1997;168.07;44100;Bellini;Samba De Janeiro
1368;1997;191.44;44100;DJ Quicksilver;Free
1369;1997;166.76;44100;Wet Wet Wet;Yesterday
1370;1997;326.91;44100;George Michael;You Have Been Loved
1371;1997;285.29;44100;The Verve;The Drugs Dont Work
1372;1997;356.33;44100;Oasis;Stand By Me
1373;1997;375.73;44100;Embrace;All You Good Good People
1374;1997;191.97;44100;Faithless;Dont Leave
1375;1997;262.13;44100;Radiohead;Karma Police
1376;1997;189.67;44100;Moby;James Bond Theme
1377;1997;228.76;44100;PF Project Feat Ewan McGregor;Choose Life
1378;1997;229.31;44100;Robbie Williams;Lazy Days
1379;1997;255.36;44100;Ash;A Life Less Ordinary
1380;1997;193.80;44100;Texas;Black Eyed Boy
1381;1997;242.60;44100;Meredith Brooks;Bitch
1382;1997;224.40;44100;Jon Bon Jovi;Janie Dont Take Your Love To Town
1383;1997;225.71;44100;Ocean Colour Scene;Better Day
1384;1997;260.33;44100;Cast;Im So Lonely
1385;1997;241.69;44100;Conner Reeves;Earthbound
1386;1997;225.31;44100;Peter Andre;Lonely
1387;1997;267.49;44100;Boyz II Men;4 Seasons Of Loneliness
1388;1998;313.27;44100;All Saints;Never Ever
1389;1998;273.47;44100;Lighthouse Family;High
1390;1998;246.89;44100;Janet Jackson;Together Again
1391;1998;203.84;44100;Spice Girls;Stop
1392;1998;240.60;44100;Natalie Imbruglia;Torn
1393;1998;248.47;44100;Billie Myers;Kiss The Rain
1394;1998;238.36;44100;Robbie Williams;Angels
1395;1998;225.00;44100;Various Artists;Perfect Day
1396;1998;194.97;44100;Boyzone;Baby Can I Hold You
1397;1998;243.16;44100;Tin Tin Out Feat Shelley Nelson;Heres Where The Story Ends
1398;1998;249.87;44100;Space 4 With Cerys of Catatonia;The Ballad Of Tom Jones
1399;1998;277.87;44100;Texas;Insane
1400;1998;230.91;44100;Hanson;Weird
1401;1998;248.00;44100;LeAnn Rimes;How Do I Live
1402;1998;213.20;44100;Shania Twain;Youre Still The One
1403;1998;262.27;44100;Sheryl Crow;Tomorrow Never Dies
1404;1998;228.56;44100;Radiohead;No Surprises
1405;1998;294.31;44100;The Verve;Lucky Man
1406;1998;314.00;44100;Pulp;This Is Hardcore
1407;1998;223.87;44100;Robbie Williams;Let Me Entertain You
1408;1998;249.43;44100;Catatonia;Mulder And Scully
1409;1998;240.11;44100;Cornershop;Brimful Of Asha Norman Cook Remix
1410;1998;249.56;44100;Run DMC Vs Jason Nevins;Its Like That
1411;1998;229.57;44100;Wildchild;Renegade Master 98
1412;1998;196.07;44100;Bamboo;Bamboogie
1413;1998;210.33;44100;Ultra Nat;Found A Cure
1414;1998;213.53;44100;Sash;La Primavera
1415;1998;194.03;44100;Aqua;Barbie Girl
1416;1998;200.37;44100;Steps;5678
1417;1998;231.27;44100;Louise;Lets Go Round Again
1418;1998;172.63;44100;Chumbawamba;Amnesia
1419;1998;204.64;44100;Camisra;Let Me Show You
1420;1998;187.76;44100;DJ Quicksilver;Planet Love
1421;1998;231.11;44100;Rest Assured;Treat Infamy
1422;1998;227.76;44100;Warren G Feat Sissel;Prince Igor
1423;1998;182.13;44100;Lutricia McNeal;Aint That Just The Way
1424;1998;197.80;44100;Prince Buster;Whine  Grine
1425;1998;240.53;44100;The All Seeing I;Beat Goes On
1426;1998;233.07;44100;Goldie;Believe
1427;1998;231.20;44100;Backstreet Boys;All I Have To Give
1428;1998;196.00;44100;Vanilla;No Way No Way
1429;1998;252.13;44100;Spice Girls;Viva Forever
1430;1998;232.37;44100;Karen Ramirez;Looking For Love
1431;1998;225.96;44100;Billie;Because We Want To
1432;1998;240.93;44100;All Saints;Lady Marmalade
1433;1998;219.40;44100;Mousse T Vs Hot N Juicy;Horny
1434;1998;193.27;44100;The Tamperer Feat Maya;Feel It
1435;1998;201.00;44100;Aqua;Doctor Jones
1436;1998;183.37;44100;Steps;Last Thing On My Mind
1437;1998;233.40;44100;The Groove Generation Feat Leo Sayer;You Make Me Feel Like Dancing
1438;1998;228.80;44100;Bus Stop Feat Carl Douglas;Kung Fu Fighting
1439;1998;216.03;44100;Ultra Nat;New Kind Of Medicine
1440;1998;205.53;44100;Lutricia McNeal;Stranded
1441;1998;320.87;44100;Lighthouse Family;Lost In Space
1442;1998;218.53;44100;Boyzone;All That I Need
1443;1998;298.67;44100;All Saints;Under The Bridge
1444;1998;221.51;44100;KCi  JoJo;All My Life
1445;1998;255.69;44100;Janet Jackson Feat BLACKstreet;I Get Lonely TNT Remix Edit
1446;1998;312.33;44100;Sparkle feat R Kelly;Be Careful
1447;1998;172.47;44100;Peter Andre;Kiss The Girl
1448;1998;286.07;44100;Don Henley;The Boys Of Summer
1449;1998;260.33;44100;The Mavericks;Dance The Night Away
1450;1998;230.40;44100;EagleEye Cherry;Save Tonight
1451;1998;224.53;44100;Catatonia;Road Rage Radio Edit
1452;1998;273.36;44100;Natalie Imbruglia;Big Mistake
1453;1998;248.77;44100;Embrace;Come Back To What You Know
1454;1998;262.09;44100;The Verve;Sonnet
1455;1998;278.87;44100;Massive Attack;Teardrop
1456;1998;279.87;44100;Mansun;Legacy
1457;1998;236.47;44100;Baddiel  Skinner  Lightning Seeds;Three Lions 98
1458;1998;219.51;44100;Fat Les;VinDaLoo
1459;1998;239.67;44100;Fatboy Slim;The Rockafeller Skank
1460;1998;212.67;44100;David Morales Presents The Face;Needin U Radio Edit
1461;1998;183.67;44100;Lucid;I Cant Help Myself
1462;1998;201.87;44100;Perpetual Motion;Keep On Dancin Lets Go
1463;1998;226.73;44100;Barbara Tucker;Everybody Dance The Horn Song
1464;1998;197.47;44100;Imaani;Where Are You
1465;1998;215.49;44100;Adam Garcia;Night Fever
1466;1998;201.67;44100;KerriAnn;Do You Love Me Boy
1467;1998;215.13;44100;Los Umbrellos;No Tengo Dinero
1468;1998;275.40;44100;Boyzone;No Matter What
1469;1998;244.49;44100;Robbie Williams;Millennium
1470;1998;218.67;44100;The Beautiful South;Perfect 10
1471;1998;182.37;44100;U2;Sweetest Thing
1472;1998;231.13;44100;Culture Club;I Just Wanna Be Loved
1473;1998;213.60;44100;Ace Of Base;Life Is A Flower
1474;1998;200.20;44100;Jennifer Paige;Crush
1475;1998;264.23;44100;Steps;Heartbeat
1476;1998;246.17;44100;Honeyz;Finally Found
1477;1998;237.20;44100;E17;Each Time
1478;1998;244.03;44100;Kele Le Roc;Little Bit Of Lovin
1479;1998;191.13;44100;Sweetbox;Everythings Gonna Be Allright
1480;1998;207.80;44100;UB40;Come Back Darling
1481;1998;207.24;44100;Melanie B Feat Missy Misdemeanor Elliott;I Want You Back
1482;1998;215.07;44100;All Saints;Bootie Call
1483;1998;244.07;44100;Aqua;Turn Back Time
1484;1998;231.56;44100;Spice Girls;Too Much
1485;1998;173.80;44100;Lutricia McNeal;Someone Loves You Honey
1486;1998;231.04;44100;Lighthouse Family;Question Of Faith
1487;1998;231.69;44100;Phil Collins;True Colors
1488;1998;257.53;44100;Janet Jackson;Every Time
1489;1998;235.93;44100;Billie;Girlfriend
1490;1998;191.89;44100;911;More Than A Woman
1491;1998;223.27;44100;TSpoon;Sex On The Beach
1492;1998;209.40;44100;The Tamperer Feat Maya;If You Buy This Record Your Life Will Be Better
1493;1998;261.47;44100;Stardust;Music Sounds Better With You
1494;1998;224.93;44100;Vengaboys;Up And Down
1495;1998;227.84;44100;Sash Feat Shannon;Move Mania
1496;1998;189.87;44100;Touch  Go;Would You
1497;1998;232.76;44100;The Corrs;Dreams Tees Radio Mix
1498;1998;217.67;44100;The Cardigans;My Favourite Game
1499;1998;227.24;44100;James;Sit Down 98
1500;1998;210.60;44100;Fatboy Slim;Gangster Trippin
1501;1998;210.13;44100;EagleEye Cherry;Falling In Love Again
1502;1998;247.07;44100;Sheryl Crow;My Favourite Mistake
1503;1998;310.63;44100;Robbie Williams;No Regrets
1504;1998;199.04;44100;Space;We Gotta Get Out Of This Place
1505;1998;199.89;44100;Embrace;My Weakness Is None Of Your Business
1506;1998;189.44;44100;Alishas Attic;The Incidentals
1507;1998;230.33;44100;Deetah;Relax
1508;1998;255.29;44100;RKelly Feat Keith Murray;Home Alone
1509;1998;228.67;44100;Sham Rock;Tell Me Ma
1510;1999;217.25;44100;Boyzone;When The Going Gets Tough
1511;1999;219.75;44100;Steps;Better Best Forgotten
1512;1999;237.23;44100;Cher;Believe
1513;1999;246.72;44100;Steps  Tina Cousins  Cleopatra  BWitched  Billie;Thank Abba For The Music
1514;1999;260.15;44100;Spice Girls;Goodbye
1515;1999;245.72;44100;Honeyz;End Of The Line
1516;1999;220.79;44100;Billie;Honey To The Bee
1517;1999;255.56;44100;The Corrs;What Can I Do Tin Tin Out Remix
1518;1999;204.28;44100;Emilia;Big Big World
1519;1999;245.29;44100;Tina Cousins;Killin Time 99
1520;1999;222.32;44100;Vengaboys;We Like To Party The Vengabus
1521;1999;184.75;44100;Cartoons;Witchdoctor
1522;1999;223.79;44100;Ace Of Base;Always Have Always Will
1523;1999;217.25;44100;Blockster;You Should Be
1524;1999;219.52;44100;A;Enjoy Yourself
1525;1999;207.96;44100;Deetah;El Paraiso Rico
1526;1999;193.72;44100;Emmie;More Than This
1527;1999;191.85;44100;DJ Sakin  Friends;Protect Your Mind For The Love Of A Princess
1528;1999;185.88;44100;Fool Boona;Popped
1529;1999;215.25;44100;Sash;Colour The World
1530;1999;202.43;44100;Justin;Over You
1531;1999;278.32;44100;Robbie Williams;Strong
1532;1999;222.19;44100;Lenny Kravitz;Fly Away
1533;1999;226.85;44100;Fatboy Slim;Praise You
1534;1999;240.52;44100;Armand Van Helden Feat Duane Harden;You Dont Know Me
1535;1999;235.55;44100;Mister Oizo;Flat Beat
1536;1999;216.05;44100;Cardigans;Erase  Rewind
1537;1999;245.45;44100;Stereophonics;Just Looking
1538;1999;258.79;44100;The All Seeing I Feat Tony Christie;Walk Like A Panther
1539;1999;216.72;44100;The Divine Comedy;National Express
1540;1999;248.23;44100;Terrorvision;Tequila Mint Royale Shot
1541;1999;197.35;44100;The Beautiful South;How Longs A Tear Take To Dry
1542;1999;239.45;44100;Roxette;Wish I Could Fly
1543;1999;228.09;44100;911;A Little Bit More
1544;1999;243.65;44100;Dru Hill;These Are The Times
1545;1999;231.99;44100;Kele Le Roc;My Love
1546;1999;289.28;44100;All Saints;War Of Nerves
1547;1999;288.49;44100;Ladysmith Black Mambazo;Inkanyezi Nezazi The Star  The Wiseman
1548;1999;459.48;44100;Blur;Tender
1549;1999;168.29;44100;Dusty Springfield;You Dont Have To Say You Love Me
1550;1999;230.88;44100;Martine McCutcheon;Perfect Moment
1551;1999;208.72;44100;Boyzone;You Needed Me
1552;1999;212.89;44100;Backstreet Boys;I Want It That Way
1553;1999;210.12;44100;Shanks  Bigfoot;Sweet Like Chocolate
1554;1999;212.28;44100;S Club 7;Bring It All Back
1555;1999;204.32;44100;Vengaboys;Boom Boom Boom Boom
1556;1999;162.96;44100;ATB;9 PM Till I Come
1557;1999;212.92;44100;Phats  Small;Turn Around
1558;1999;216.48;44100;Basement Jaxx;Red Alert
1559;1999;214.79;44100;Dina Carroll;Without Love
1560;1999;219.76;44100;Geri Halliwell;Look At Me
1561;1999;224.12;44100;Adam Rickitt;I Breathe Again
1562;1999;162.95;44100;Lolly;Viva La Radio
1563;1999;192.32;44100;Cartoons;DooDah
1564;1999;179.99;44100;Precious;Say It Again
1565;1999;214.59;44100;Honeyz;Love Of A Lifetime
1566;1999;213.23;44100;911;Private Number
1567;1999;260.75;44100;Culture Club;Your Kisses Are Charity
1568;1999;237.83;44100;Beverley Knight;The Greatest Day
1569;1999;205.59;44100;Melanie G;Word Up
1570;1999;227.88;44100;Fierce;Dayz Like That
1571;1999;240.09;44100;Tina Cousins;Forever
1572;1999;306.99;44100;Baz Luhrmann;Everybodys Free To Wear Sunscreen
1573;1999;246.88;44100;Texas;In Our Lifetime
1574;1999;280.45;44100;New Radicals;You Get What You Give
1575;1999;199.43;44100;Supergrass;Pumping On Your Stereo
1576;1999;230.45;44100;Madness;Lovestruck
1577;1999;214.92;44100;The Wiseguys;Ooh La La
1578;1999;288.72;44100;The Chemical Brothers;Hey Boy Hey Girl
1579;1999;356.19;44100;Fatboy Slim;Right Here Right Now
1580;1999;209.61;44100;Chicane Feat Maire Brennan Of Clannad;Saltwater
1581;1999;251.69;44100;Bryan Adams;Cloud Number Nine
1582;1999;303.92;44100;Blur;Coffee  TV
1583;1999;220.32;44100;Cast;Beat Mama
1584;1999;214.05;44100;Stereophonics;Pick A Part Thats New
1585;1999;236.32;44100;Gomez;Bring It On
1586;1999;224.72;44100;Semisonic;Secret Smile
1587;1999;235.45;44100;James;I Know What Im Here For
1588;1999;199.08;44100;Yomanda;Synth  Strings
1589;1999;216.72;44100;DJ Jurgen Presents Alice Deejay;Better Off Alone
1590;1999;209.29;44100;Masters At Work Presents India;To Be In Love
1591;1999;211.32;44100;Britney Spears;Baby One More Time
1592;1999;240.01;44100;Shania Twain;That Dont Impress Me Much
1593;1999;218.45;44100;Lou Bega;Mambo No5 A Little Bit Of
1594;1999;282.56;44100;Eiffel 65;Blue Da Ba Dee
1595;1999;271.08;44100;Steps;Tragedy
1596;1999;191.96;44100;Geri Halliwell;Mi Chico Latino
1597;1999;258.72;44100;Robbie Williams;Shes The One
1598;1999;253.95;44100;Ronan Keating;When You Say Nothing At All
1599;1999;247.99;44100;Melanie C;Northern Star
1600;1999;198.92;44100;Sixpence None The Richer;Kiss Me
1601;1999;241.12;44100;Texas;Summer Son
1602;1999;277.45;44100;Moloko;Sing It Back
1603;1999;233.63;44100;Bob Marley Vs Funkstar De Luxe;Sun Is Shining
1604;1999;243.92;44100;Diana Ross;Not Over You Yet
1605;1999;222.85;44100;Tina Turner;When The Heartache Is Over
1606;1999;197.45;44100;Jamiroquai;Canned Heat
1607;1999;217.75;44100;Tom Jones And The Cardigans;Burning Down The House
1608;1999;220.69;44100;Bran Van 3000;Drinking In LA
1609;1999;262.88;44100;Supergrass;Moving
1610;1999;257.19;44100;Phil Collins;Youll Be In My Heart
1611;1999;298.65;44100;R Kelly;If I Could Turn Back The Hands Of Time
1612;1999;230.03;44100;Geri Halliwell;Lift Me Up
1613;1999;231.45;44100;Tin Tin Out Feat Emma Bunton;What I Am
1614;1999;222.79;44100;Martine McCutcheon;Ive Got You
1615;1999;235.65;44100;Backstreet Boys;Larger Than Life
1616;1999;230.08;44100;Jordan Knight;Give It To You
1617;1999;211.92;44100;Gabrielle;Sunshine
1618;1999;207.99;44100;Honeyz;Never Let You Down
1619;1999;206.25;44100;S Club 7;S Club Party
1620;1999;198.72;44100;Lolly;Mickey
1621;1999;227.12;44100;Ann Lee;2 Times
1622;1999;218.09;44100;Vengaboys;Were Going To Ibiza
1623;1999;210.61;44100;Enrique Iglesias;Bailamos
1624;1999;208.29;44100;Shaft;Mucho Mambo Sway
1625;1999;161.92;44100;ATB;Dont Stop
1626;1999;193.05;44100;DJ Jean;The Launch
1627;1999;243.45;44100;Groove Armada Feat Gramma Funk;I See You Baby Fatboy Slim Radio Edit
1628;1999;206.75;44100;Wamdue Project;King Of My Castle
1629;1999;209.79;44100;Alice Deejay;Back In My Life
1630;1999;229.13;44100;Alena;Turn It Around
1631;1999;207.12;44100;Tina Cousins;Angel
1632;1999;151.76;44100;Liquid Child;Diving Faces
1633;2000;219.07;44100;Gabrielle;Rise
1634;2000;253.00;44100;Melanie C Feat Lisa Left Eye Lopes;Never Be The Same Again
1635;2000;231.43;44100;Craig David;Fill Me In
1636;2000;216.20;44100;Britney Spears;Born To Make You Happy
1637;2000;235.27;44100;Backstreet Boys;Show Me The Meaning Of Being Lonely
1638;2000;233.64;44100;Lene Marlin;Sitting Down Here
1639;2000;179.67;44100;Tom Jones  The Stereophonics;Mama Told Me Not To Come
1640;2000;233.60;44100;Shania Twain;Man I Feel Like A Woman
1641;2000;222.87;44100;Geri Halliwell;Bag It Up
1642;2000;203.63;44100;S Club 7;Youre My Number One
1643;2000;222.27;44100;Aqua;Cartoon Heroes
1644;2000;215.00;44100;Vengaboys;Shalala Lala
1645;2000;205.11;44100;Daphne  Celeste;Ooh Stick You
1646;2000;172.43;44100;Atomic Kitten;See Ya
1647;2000;226.73;44100;Madison Avenue;Dont Call Me Baby
1648;2000;216.24;44100;Martine McCutcheon;Love Me
1649;2000;211.89;44100;Steps;Say Youll Be Mine
1650;2000;212.51;44100;Honeyz;Wont Take It Lying Down
1651;2000;217.67;44100;Precious;Rewind
1652;2000;205.53;44100;Montell Jordan;Get It On Tonite
1653;2000;205.76;44100;Fierce;Sweet Love 2K
1654;2000;210.04;44100;Boyzone;Every Day I Love You More
1655;2000;221.40;44100;Chicane Feat Bryan Adams;Dont Give Up
1656;2000;202.63;44100;Fragma;Tocas Miracle
1657;2000;269.11;44100;Moloko;The Time Is Now
1658;2000;241.09;44100;Artful Dodger Feat Craig David;ReRewind When The Crowd Say Bo Selecta
1659;2000;220.04;44100;DJ Luck  MC Neat;A Little Bit Of Luck
1660;2000;209.40;44100;Sisq;Thong Song
1661;2000;239.49;44100;Jamelia Feat Beenie Man;Money
1662;2000;217.77;44100;Kelis;Caught Out There
1663;2000;236.80;44100;Artful Dodger  Romina Johnson;Movin Too Fast
